"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2021-04-01 ~ 2021-04-30"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"147","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.9800","202104","30","21,500","-","11","-","-","1995","항동로75번길 11","-","-","-","-"
"148","대전광역시 중구 목동","24","0024","0000","목양마을","166.2600","202104","30","71,500","-","18","-","-","2003","목동로 37","-","-","-","-"
"149","대전광역시 서구 용문동","282-1","0282","0001","한진빌라","58.2100","202104","30","12,900","-","5","-","-","1989","용문로 118","-","-","-","-"
"150","서울특별시 관악구 남현동","1137","1137","0000","관악산대창센시티","80.2600","202104","30","72,000","-","6","-","-","2005","남현12길 21","-","-","-","-"
"151","서울특별시 관악구 남현동","602-27","0602","0027","네스코수피아","38.6400","202104","30","49,000","-","11","-","-","2021","승방4길 6","-","-","-","-"
"152","서울특별시 관악구 남현동","1072-50","1072","0050","노블스톤","100.4200","202104","30","54,000","-","1","-","-","2004","남부순환로256나길 7","-","-","-","-"
"153","부산광역시 연제구 연산동","1495-3","1495","0003","수강드림빌라드","84.5900","202104","30","15,500","-","2","-","-","2003","거제천로118번길 38","-","-","-","-"
"154","대구광역시 북구 태전동","542-1","0542","0001","남영","84.8250","202104","30","20,450","-","9","-","-","1998","칠곡중앙대로46길 15","-","-","-","-"
"155","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","49.9600","202104","30","33,000","-","14","-","-","1996","길주남로 143","-","-","-","-"
"156","인천광역시 부평구 부개동","120-46","0120","0046","백영","59.5000","202104","30","25,400","-","16","-","-","1999","수변로 115","-","-","-","-"
"157","인천광역시 부평구 부개동","120-347","0120","0347","동산","59.9500","202104","30","11,300","-","5","-","-","1984","수변로107번길 35","-","-","-","-"
"158","인천광역시 부평구 부개동","477-1","0477","0001","대동","57.8400","202104","30","34,000","-","2","-","-","1988","길주로 640","-","-","-","-"
"159","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202104","30","17,600","-","9","-","-","1989","충선로 191","-","-","-","-"
"160","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202104","30","17,500","-","1","-","-","1989","충선로 191","-","-","-","-"
"161","대전광역시 중구 문화동","757","0757","0000","주공3","39.8700","202104","30","9,400","-","14","-","-","1994","산성로 108-23","-","-","-","-"
"162","부산광역시 금정구 장전동","613-14","0613","0014","용진마이스터","78.1700","202104","30","33,000","-","5","-","-","2016","식물원로39번길 15","-","-","-","-"
"163","광주광역시 광산구 월곡동","613-1","0613","0001","금호타운","84.7200","202104","30","16,300","-","15","-","-","1991","월곡산정로 80","-","-","-","-"
"164","광주광역시 광산구 월곡동","613-1","0613","0001","금호타운","84.7200","202104","30","17,400","-","7","-","-","1991","월곡산정로 80","-","-","-","-"
"165","부산광역시 동래구 명장동","63-9","0063","0009","삼성타운","59.6100","202104","30","27,500","-","17","-","-","1996","명장로20번길 90","-","-","-","-"
"166","부산광역시 동래구 명장동","24-1","0024","0001","조양","60.6900","202104","30","39,500","-","2","-","-","1983","반송로273번길 2","-","-","-","-"
"167","서울특별시 용산구 한강로2가","2-11","0002","0011","한강로대우아이빌","28.2200","202104","30","30,400","-","15","-","-","2004","한강대로43길 13","-","-","-","-"
"168","대구광역시 달서구 진천동","78-1","0078","0001","진천월성위너파크","34.3230","202104","30","11,500","-","2","-","-","2003","진천로16길 85","-","-","-","-"
"169","대구광역시 달서구 진천동","705","0705","0000","하나로명사마을","84.7077","202104","30","20,950","-","4","-","-","2003","진천로3길 99","-","-","-","-"
"170","서울특별시 서초구 방배동","800-3","0800","0003","나인빌","176.5200","202104","30","189,000","-","4","-","-","2009","방배로32길 103-13","20210604","-","-","-"
"171","서울특별시 서초구 방배동","800-3","0800","0003","나인빌","176.5200","202104","30","189,000","-","4","-","-","2009","방배로32길 103-13","-","-","-","-"
"172","서울특별시 서초구 방배동","809-22","0809","0022","방배대우멤버스카운티","125.4900","202104","30","185,000","-","4","-","-","2003","방배로32길 17-16","-","-","-","-"
"173","서울특별시 서초구 방배동","884-21","0884","0021","대림e-편한세상1","164.2500","202104","30","252,500","-","7","-","-","2003","서초대로34길 34","-","-","-","-"
"174","서울특별시 서초구 방배동","888-53","0888","0053","방배자이","164.9600","202104","30","205,000","-","3","-","-","2003","방배로18길 67","-","-","-","-"
"175","인천광역시 미추홀구 학익동","711-3","0711","0003","현광1차","122.2650","202104","30","29,800","-","18","-","-","2000","한나루로357번길 165","-","-","-","-"
"176","인천광역시 서구 불로동","308","0308","0000","월드","59.7300","202104","30","17,500","-","17","-","-","1998","검단로 836","-","-","-","-"
"177","서울특별시 중랑구 면목동","193-1","0193","0001","면목한신","84.9200","202104","30","68,000","-","1","-","-","1987","중랑천로 20","-","-","-","-"
"178","인천광역시 서구 불로동","312-2","0312","0002","퀸스타운(신명)","134.9700","202104","30","39,400","-","8","-","-","1998","검단로 834","-","-","-","-"
"179","서울특별시 강서구 마곡동","743-4","0743","0004","마곡엠밸리7단지","84.9100","202104","30","146,500","-","16","-","-","2014","마곡서로 133","-","-","-","-"
"180","서울특별시 서초구 우면동","59","0059","0000","동고","84.9600","202104","30","117,500","-","2","-","-","1995","바우뫼로7길 29","-","-","-","-"
"181","부산광역시 금정구 구서동","185-1","0185","0001","선경2","84.9600","202104","30","73,000","-","14","-","-","1988","구서중앙로 20","-","-","-","-"
"182","인천광역시 미추홀구 학익동","671-2","0671","0002","영남","46.0100","202104","30","10,500","-","1","-","-","1989","소성로 240","-","-","-","-"
"183","인천광역시 미추홀구 학익동","125-1","0125","0001","신동아2","64.2700","202104","30","19,700","-","7","-","-","1989","소성로 211","-","-","-","-"
"184","대전광역시 중구 문화동","1-31","0001","0031","하우스토리2차","167.4900","202104","30","80,000","-","23","-","-","2010","계룡로 922","-","-","-","-"
"185","대구광역시 달서구 월성동","1835","1835","0000","월배e-편한세상","84.9927","202104","30","66,500","-","16","-","-","2014","월성로 132","-","-","-","-"
"186","인천광역시 부평구 산곡동","155-1","0155","0001","한양(155-1)","84.6650","202104","30","32,000","-","4","-","-","1992","안남로 231","-","-","-","-"
"187","광주광역시 광산구 월곡동","685-1","0685","0001","운남주공10단지","59.3300","202104","30","18,000","-","5","-","-","2003","사암로340번길 30","-","-","-","-"
"188","대구광역시 달서구 대곡동","1123","1123","0000","수목원제일풍경채","83.3100","202104","30","40,000","-","16","-","-","2018","갈밭남로 12","-","-","-","-"
"189","서울특별시 용산구 이태원동","254-10","0254","0010","다원","135.1400","202104","30","76,000","-","2","-","-","2003","회나무로13가길 6","-","-","-","-"
"190","서울특별시 구로구 항동","242","0242","0000","하버라인3단지","59.8600","202104","30","78,000","-","7","-","-","2019","항동로 43","-","-","-","-"
"191","대구광역시 달서구 본동","616","0616","0000","월성주공5","41.3000","202104","30","14,000","-","4","-","-","1992","구마로12길 89","-","-","-","-"
"192","부산광역시 금정구 장전동","74-77","0074","0077","장전현대","84.7000","202104","30","18,000","-","12","-","-","2006","수림로 107","-","-","-","-"
"193","대구광역시 달성군 다사읍 매곡리","1543","1543","0000","죽곡하우젠트아너스빌","59.9925","202104","30","32,000","-","12","-","-","2008","왕선로 26","-","-","-","-"
"194","서울특별시 용산구 한남동","258","0258","0000","리버티하우스","217.4200","202104","30","220,000","-","5","-","-","2001","독서당로 70","-","-","-","-"
"195","부산광역시 남구 문현동","390-24","0390","0024","문현동태영데시앙","84.9676","202104","30","38,000","-","22","-","-","2006","전포대로 38","-","-","-","-"
"196","부산광역시 남구 문현동","390-24","0390","0024","문현동태영데시앙","77.9555","202104","30","44,000","-","24","-","-","2006","전포대로 38","-","-","-","-"
"197","부산광역시 금정구 구서동","444-2","0444","0002","휴림아르페","51.3678","202104","30","21,200","-","5","-","-","2019","구서온천천로 75","-","-","-","-"
"198","서울특별시 동대문구 답십리동","1003","1003","0000","래미안위브","84.9800","202104","30","135,000","-","9","-","-","2014","답십리로 130","-","-","-","-"
"199","부산광역시 영도구 동삼동","510-27","0510","0027","벽산비치","85.8700","202104","30","24,000","-","5","-","-","1995","와치로 266","20220328","-","-","-"
"200","부산광역시 영도구 동삼동","510-37","0510","0037","동삼절영3","41.8500","202104","30","9,300","-","6","-","-","1997","와치로 287","-","-","-","-"
"201","부산광역시 영도구 동삼동","220-1","0220","0001","도시","65.3400","202104","30","8,800","-","6","-","-","1989","동삼서로 61","-","-","-","-"
"202","부산광역시 남구 문현동","374-1","0374","0001","문현이안","109.8600","202104","30","48,200","-","12","-","-","2007","전포대로 16","-","-","-","-"
"203","부산광역시 남구 문현동","73-1","0073","0001","현대","59.9510","202104","30","21,000","-","16","-","-","1998","진남로198번길 9-1","-","-","-","-"
"204","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","101.9500","202104","30","57,000","-","14","-","-","1999","원적로 361","-","-","-","-"
"205","인천광역시 계양구 작전동","169","0169","0000","풍림아이원","84.9312","202104","30","43,500","-","6","-","-","2003","효서로 324","-","-","-","-"
"206","대전광역시 중구 중촌동","10-2","0010","0002","금호아파트","54.5100","202104","30","16,900","-","6","-","-","1989","대종로 713","-","-","-","-"
"207","부산광역시 영도구 동삼동","1123","1123","0000","동삼그린힐","58.4600","202104","30","16,100","-","1","-","-","1993","상리로 1","-","-","-","-"
"208","서울특별시 강서구 가양동","1475","1475","0000","강변","34.4400","202104","30","56,300","-","10","-","-","1992","허준로 139","-","-","-","-"
"209","서울특별시 강서구 가양동","1475","1475","0000","강변","34.4400","202104","30","53,000","-","9","-","-","1992","허준로 139","-","-","-","-"
"210","인천광역시 계양구 작전동","580","0580","0000","현대2-1차","84.9100","202104","30","32,600","-","2","-","-","1991","효서로 381","-","-","-","-"
"211","인천광역시 미추홀구 관교동","13-10","0013","0010","삼환2(삼환관교2단지)","84.9000","202104","30","35,000","-","10","-","-","1991","문화로 23","-","-","-","-"
"212","부산광역시 부산진구 양정동","458-20","0458","0020","현대2차","59.9500","202104","30","36,750","-","22","-","-","1998","거제대로 37","-","-","-","-"
"213","서울특별시 강서구 가양동","14-3","0014","0003","가양우성","84.8700","202104","30","95,000","-","15","-","-","1990","양천로 489","-","-","-","-"
"214","인천광역시 남동구 논현동","563-3","0563","0003","주공2단지","83.8400","202104","30","29,500","-","18","-","-","1998","함박뫼로 439","20210728","-","-","-"
"215","대구광역시 수성구 수성동1가","259-40","0259","0040","수성대백인터빌","84.9904","202104","30","40,000","-","10","-","-","2003","수성로69길 14","-","-","-","-"
"216","서울특별시 강남구 역삼동","727-9","0727","0009","요진와이시티미니","12.1000","202104","30","18,000","-","7","-","-","2012","역삼로25길 21","-","-","-","-"
"217","서울특별시 강서구 가양동","14-3","0014","0003","가양우성","84.8500","202104","30","84,000","-","12","-","-","1990","양천로 489","-","-","-","-"
"218","인천광역시 계양구 작전동","79","0079","0000","한국(101동,102동)","59.9700","202104","30","20,000","-","18","-","-","1998","봉오대로743번길 9","-","-","-","-"
"219","인천광역시 계양구 작전동","34-5","0034","0005","삼천리","44.6770","202104","30","16,150","-","6","-","-","1988","주부토로 470","-","-","-","-"
"220","서울특별시 강남구 역삼동","754","0754","0000","개나리래미안","129.8000","202104","30","307,000","-","20","-","-","2006","역삼로 306","-","-","-","-"
"221","인천광역시 미추홀구 관교동","13-10","0013","0010","삼환2(삼환관교2단지)","84.9000","202104","30","35,000","-","10","-","-","1991","문화로 23","-","-","-","-"
"222","인천광역시 미추홀구 주안동","20-4","0020","0004","광명(20-4)","49.7700","202104","30","11,400","-","5","-","-","1986","석정로 478","-","-","-","-"
"223","인천광역시 미추홀구 주안동","77-3","0077","0003","주안지웰에스테이트","59.7443","202104","30","33,000","-","31","-","-","2019","경인로 403","-","-","-","-"
"224","인천광역시 미추홀구 주안동","77-3","0077","0003","주안지웰에스테이트","59.7443","202104","30","33,000","-","31","-","-","2019","경인로 403","20210525","-","-","-"
"225","인천광역시 미추홀구 주안동","1614","1614","0000","월드스테이트(101~111,124~132)","59.9960","202104","30","46,500","-","6","-","-","2008","경원대로 884","-","-","-","-"
"226","서울특별시 강서구 가양동","448-1","0448","0001","가양강나루현대","59.7600","202104","30","84,000","-","9","-","-","1999","양천로 507","-","-","-","-"
"227","인천광역시 계양구 작전동","64-1","0064","0001","삼보","59.8800","202104","30","18,500","-","11","-","-","1994","주부토로472번길 36","-","-","-","-"
"228","인천광역시 계양구 작전동","853","0853","0000","미림","53.1300","202104","30","12,900","-","5","-","-","1983","계양대로119번길 11","-","-","-","-"
"229","대구광역시 달서구 성당동","208-2","0208","0002","성인","33.9000","202104","30","8,200","-","4","-","-","1981","대명천로 16","-","-","-","-"
"230","대구광역시 수성구 만촌동","272","0272","0000","만촌화성파크스위트","84.8923","202104","30","33,500","-","8","-","-","2005","화랑로34길 141","-","-","-","-"
"231","서울특별시 동대문구 답십리동","994","0994","0000","답십리한화","84.8600","202104","30","85,000","-","6","-","-","2001","고미술로 57","-","-","-","-"
"232","부산광역시 연제구 거제동","1288-3","1288","0003","대우그린","73.1460","202104","30","21,000","-","2","-","-","1993","월드컵대로 343","-","-","-","-"
"233","인천광역시 미추홀구 학익동","125-1","0125","0001","신동아1","64.2700","202104","30","19,500","-","1","-","-","1988","소성로 211","-","-","-","-"
"234","대구광역시 달서구 성당동","211-6","0211","0006","성당클래식명가","43.7000","202104","30","19,800","-","10","-","-","2015","성당로 19","-","-","-","-"
"235","인천광역시 부평구 삼산동","40-1","0040","0001","현대","84.5600","202104","30","29,500","-","15","-","-","1995","부평북로 407","-","-","-","-"
"236","인천광역시 부평구 삼산동","40-1","0040","0001","현대","84.5600","202104","30","29,500","-","15","-","-","1995","부평북로 407","20210518","-","-","-"
"237","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","59.3900","202104","30","30,600","-","20","-","-","2000","영성중로 57","-","-","-","-"
"238","인천광역시 부평구 삼산동","56-3","0056","0003","삼보","62.5000","202104","30","18,000","-","9","-","-","1990","후정동로47번길 4","-","-","-","-"
"239","인천광역시 부평구 삼산동","206-2","0206","0002","동남","59.9100","202104","30","13,200","-","5","-","-","1989","후정동로25번길 3-10","-","-","-","-"
"240","인천광역시 부평구 삼산동","170-1","0170","0001","삼산벽산블루밍","84.3175","202104","30","48,000","-","7","-","-","2005","후정동로 12","-","-","-","-"
"241","인천광역시 계양구 작전동","912-5","0912","0005","도두리마을대동","59.8400","202104","30","31,000","-","18","-","-","1997","도두리로 74","-","-","-","-"
"242","인천광역시 계양구 작전동","102-3","0102","0003","뉴서울1","39.2400","202104","30","12,000","-","4","-","-","1988","봉오대로744번길 7","-","-","-","-"
"243","인천광역시 계양구 작전동","915-1","0915","0001","까치마을태화","37.3800","202104","30","13,000","-","13","-","-","1997","효서로 393","-","-","-","-"
"244","부산광역시 연제구 연산동","2352","2352","0000","연산더샵","84.7832","202104","30","84,000","-","19","-","-","2019","연수로 130","20210517","-","-","-"
"245","부산광역시 연제구 연산동","2298","2298","0000","연산경동메르빌","80.8691","202104","30","45,000","-","13","-","-","2013","연수로 110","-","-","-","-"
"246","부산광역시 연제구 연산동","2298","2298","0000","연산경동메르빌","91.6028","202104","30","61,500","-","38","-","-","2013","연수로 110","-","-","-","-"
"247","부산광역시 부산진구 부전동","537-9","0537","0009","더샵센트럴스타","154.2800","202104","30","110,000","-","8","-","-","2011","중앙대로666번길 50","-","-","-","-"
"248","부산광역시 부산진구 부전동","450","0450","0000","네오스포","59.9010","202104","30","20,000","-","6","-","-","1999","신천대로 122","-","-","-","-"
"249","부산광역시 부산진구 당감동","1024","1024","0000","서면2차봄여름가을겨울","82.6610","202104","30","53,000","-","26","-","-","2019","신천대로197번길 15","-","-","-","-"
"250","인천광역시 연수구 연수동","540","0540","0000","문남마을","49.2400","202104","30","22,000","-","2","-","-","1994","함박뫼로 100","-","-","-","-"
"251","대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.4700","202104","30","24,900","-","17","-","-","1997","관저북로 14","-","-","-","-"
"252","대전광역시 서구 관저동","1148","1148","0000","구봉마을주공8-1","59.4700","202104","30","20,000","-","4","-","-","1999","관저로 84","-","-","-","-"
"253","서울특별시 영등포구 당산동5가","11-33","0011","0033","당산디오빌","28.8600","202104","30","34,500","-","7","-","-","2005","당산로 222","-","-","-","-"
"254","대구광역시 달성군 화원읍 명곡리","130","0130","0000","명곡미래빌3","59.3900","202104","30","22,000","-","16","-","-","2000","명곡로 30","-","-","-","-"
